datasetSource,strategyMode,profileId,strategyFamily,symbol,session,direction,signalTimestamp,entryTimestamp,exitTimestamp,signalTimeframe,executionTimeframe,entryMode,entryReason,exitReason,entryPrice,stopPrice,takeProfitPrice,spreadPips,riskPct,realizedR,finalR30m,maxAdverseR30m,maxFavorableR30m,finalR60m,maxAdverseR60m,maxFavorableR60m,hitProfitBeforeStop30m,hitProfitBeforeStop60m,actualDirection30m,actualMovePips30m,actualMovePips60m,executed,sourceQuality,signalOpen,signalHigh,signalLow,signalClose,ema8,ema20,ema50,atr,atrPct,rsi14,body,range,labelDecision,labelSignalQuality,labelConfidence,labelExpectedR,labelReason,labelWarnings,rootCause
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,london,SELL,2026-03-18T08:00:00.000Z,2026-03-18T08:05:00.000Z,2026-03-18T08:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97338,0.97218,0.96838,3.056,0.03,0.8744,-0.0333,-0.2,0.4583,-0.0917,-0.3583,0.4583,,,NEUTRAL,-0.4,-1.1,true,research_simulated,0.97498,0.97504,0.97412,0.97412,0.97488,0.97465,0.97383,0.00058,0.000592,45.91,0.00086,0.00092,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,london,SELL,2026-03-18T08:15:00.000Z,2026-03-18T08:20:00.000Z,2026-03-18T10:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97325,0.97205,0.96825,3.056,0.03,0.8744,-0.1833,-0.4667,0,0.2083,-0.4667,0.2083,,,SELL,-2.2,2.5,true,research_simulated,0.97413,0.97431,0.97317,0.97319,0.97451,0.97451,0.9738,0.00062,0.000634,37.24,0.00094,0.00114,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,london,BUY,2026-03-18T10:00:00.000Z,2026-03-18T10:05:00.000Z,2026-03-18T10:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.86369,0.86489,0.86869,2.35,0.03,0.945,0.2583,0,0.275,0.2083,0,0.425,,,BUY,3.1,2.5,true,research_simulated,0.86359,0.86393,0.86358,0.86392,0.86363,0.86353,0.86356,0.00024,0.00028,62.36,0.00033,0.00035,ALLOW_TRADE,GOOD,0.72,0.945,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-03-18T10:45:00.000Z,2026-03-18T10:50:00.000Z,2026-03-18T11:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.90694,0.90574,0.90194,2.406,0.03,0.9394,0.2083,-0.4,0.2583,0.4833,-0.4,0.6667,,,BUY,2.5,5.8,true,research_simulated,0.90729,0.9073,0.90686,0.9069,0.907,0.9068,0.90641,0.00031,0.000337,54.77,0.00039,0.00044,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,BUY,2026-03-18T11:30:00.000Z,2026-03-18T11:35:00.000Z,2026-03-18T11:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.15415,1.15535,1.15915,0.831,0.03,1.0969,0.025,-0.8833,0.6583,-1.5833,-2,0.6583,,false,NEUTRAL,0.3,-19,true,research_simulated,1.15318,1.15456,1.15299,1.15434,1.15393,1.15375,1.1536,0.00081,0.0007,54.5,0.00116,0.00157,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,off_session,SELL,2026-03-18T12:00:00.000Z,2026-03-18T12:05:00.000Z,2026-03-18T12:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96725,0.96605,0.96225,3.056,0.03,0.8744,-0.5833,-0.7083,0.6917,-1.7333,-2.0417,0.6917,,false,SELL,-7,-20.8,true,research_simulated,0.97175,0.97183,0.97001,0.97043,0.97199,0.97289,0.97327,0.00076,0.000785,27.88,0.00132,0.00182,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,off_session,SELL,2026-03-18T12:15:00.000Z,2026-03-18T12:20:00.000Z,2026-03-18T12:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96723,0.96823,0.96223,3.056,0.03,-1.3256,-1.3,-1.94,0.09,-1.3,-2.47,0.09,false,false,SELL,-13,-13,true,research_simulated,0.97044,0.97051,0.96893,0.96941,0.97141,0.97256,0.97312,0.00082,0.000846,23.88,0.00103,0.00158,BLOCK_TRADE,BAD,0.82,0.09,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,off_session,BUY,2026-03-18T12:45:00.000Z,2026-03-18T12:50:00.000Z,2026-03-18T13:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.90716,0.90836,0.91216,2.406,0.03,0.9394,0.5083,-0.0167,0.5917,0.6917,-0.0167,0.9333,,,BUY,6.1,8.3,true,research_simulated,0.90618,0.9069,0.90618,0.90689,0.90679,0.90681,0.90653,0.00043,0.000477,52,0.00071,0.00072,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCHF,ny,SELL,2026-03-18T13:15:00.000Z,2026-03-18T13:20:00.000Z,2026-03-18T14:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.78856,0.78736,0.78356,2.46,0.03,0.934,-0.25,-0.4667,0.025,0.2167,-0.4667,0.525,,,SELL,-3,2.6,true,research_simulated,0.78913,0.78934,0.78806,0.78808,0.78742,0.78673,0.78616,0.00071,0.000904,62.27,0.00105,0.00128,ALLOW_TRADE,GOOD,0.72,0.934,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,ny,BUY,2026-03-18T14:00:00.000Z,2026-03-18T14:05:00.000Z,2026-03-18T14:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.86422,0.86542,0.86922,2.35,0.03,0.945,0.5167,-0.15,0.6583,0.025,-0.225,0.6583,,,BUY,6.2,0.3,true,research_simulated,0.86401,0.8649,0.864,0.86481,0.86414,0.86397,0.86379,0.00037,0.000432,67.67,0.0008,0.0009,ALLOW_TRADE,GOOD,0.72,0.945,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,BUY,2026-03-19T00:00:00.000Z,2026-03-19T00:05:00.000Z,2026-03-19T00:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,112.496,112.396,112.996,1.947,0.03,-1.2147,-0.39,-1.11,0.49,-0.26,-1.95,0.49,false,false,SELL,-3.9,-2.6,true,research_simulated,112.334,112.476,112.322,112.458,112.32079,112.37075,112.54229,0.09442,0.00084,53.22,0.124,0.154,BLOCK_TRADE,BAD,0.82,0.49,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,BUY,2026-03-19T00:45:00.000Z,2026-03-19T00:50:00.000Z,2026-03-19T01:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,112.469,112.369,112.969,1.947,0.03,-1.2147,1.14,-1.68,1.16,0.09,-1.68,1.29,false,false,BUY,11.4,0.9,true,research_simulated,112.375,112.551,112.355,112.55,112.39883,112.39459,112.53305,0.11057,0.000982,58.44,0.175,0.196,ALLOW_TRADE,GOOD,0.72,1.29,signal_showed_positive_follow_through,,exit_or_management_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-03-19T02:00:00.000Z,2026-03-19T02:05:00.000Z,2026-03-19T02:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.14741,1.14861,1.15241,0.831,0.03,1.0969,1.2667,-0.2167,1.4167,0.6417,-0.2167,1.4167,true,true,BUY,15.2,7.7,true,research_simulated,1.1476,1.14895,1.14715,1.14881,1.14768,1.14725,1.14833,0.00078,0.000682,61.85,0.00121,0.0018,ALLOW_TRADE,EXCELLENT,0.84,1.417,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,SELL,2026-03-19T05:30:00.000Z,2026-03-19T05:35:00.000Z,2026-03-19T06:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96541,0.96641,0.96041,3.056,0.03,-1.3256,-0.76,-1.09,0.34,-0.67,-1.44,0.34,false,false,SELL,-7.6,-6.7,true,research_simulated,0.96623,0.96631,0.96524,0.96527,0.9661,0.96621,0.96674,0.00072,0.000744,40.04,0.00096,0.00107,BLOCK_TRADE,BAD,0.82,0.34,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,asian,BUY,2026-03-19T06:00:00.000Z,2026-03-19T06:05:00.000Z,2026-03-19T06:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,92.81,92.71,93.31,4.148,0.03,-1.4348,-1.33,-1.81,0.04,-4.11,-4.31,0.04,false,false,SELL,-13.3,-41.1,true,research_simulated,92.822,92.935,92.812,92.93,92.8787,92.86223,92.85315,0.07512,0.000808,56.41,0.108,0.123,BLOCK_TRADE,BAD,0.82,0.04,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,SELL,2026-03-19T06:30:00.000Z,2026-03-19T06:35:00.000Z,2026-03-19T07:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.90733,0.90833,0.90233,2.406,0.03,-1.2606,0,-0.14,0.42,-0.47,-1.65,0.42,,false,NEUTRAL,0,-4.7,true,research_simulated,0.90873,0.90875,0.90834,0.90837,0.90874,0.90879,0.9086,0.00024,0.000265,38.1,0.00036,0.00041,BLOCK_TRADE,BAD,0.82,0.42,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,asian,BUY,2026-03-20T00:00:00.000Z,2026-03-20T00:05:00.000Z,2026-03-20T00:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,92.992,92.892,93.492,4.148,0.03,-1.4348,-0.65,-1.36,0.05,0.23,-1.36,0.34,false,false,SELL,-6.5,2.3,true,research_simulated,92.641,92.771,92.635,92.756,92.67239,92.61203,92.55349,0.09146,0.000986,62.66,0.115,0.136,BLOCK_TRADE,BAD,0.82,0.34,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,SELL,2026-03-20T00:15:00.000Z,2026-03-20T00:20:00.000Z,2026-03-20T00:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,111.848,111.948,111.348,1.947,0.03,-1.2147,-1.82,-2.07,0.42,-2.04,-2.35,0.42,false,false,SELL,-18.2,-20.4,true,research_simulated,111.864,111.865,111.649,111.702,111.80871,111.76717,111.75749,0.11857,0.001061,47.21,0.162,0.216,BLOCK_TRADE,BAD,0.82,0.42,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,asian,BUY,2026-03-20T01:30:00.000Z,2026-03-20T01:35:00.000Z,2026-03-20T01:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,182.712,182.832,183.212,2.94,0.03,0.886,1.5167,-0.2167,1.7667,2.9667,-0.2167,3.2333,true,true,BUY,18.2,35.6,true,research_simulated,182.628,182.804,182.628,182.8,182.72423,182.71665,182.67079,0.12291,0.000672,55.96,0.172,0.176,ALLOW_TRADE,EXCELLENT,0.84,3.233,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-03-20T06:00:00.000Z,2026-03-20T06:05:00.000Z,2026-03-20T06:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.15576,1.15696,1.16076,0.831,0.03,1.0969,0.65,-0.025,0.7,0.2833,-0.175,1.1833,,true,BUY,7.8,3.4,true,research_simulated,1.15523,1.1562,1.15523,1.15608,1.15578,1.15609,1.15576,0.00048,0.000414,48.46,0.00085,0.00097,ALLOW_TRADE,EXCELLENT,0.84,1.183,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,asian,BUY,2026-03-20T06:30:00.000Z,2026-03-20T06:35:00.000Z,2026-03-20T08:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.86242,0.86142,0.86742,2.35,0.03,-1.255,-0.03,-0.18,0.1,-0.53,-0.64,0.1,,,NEUTRAL,-0.3,-5.3,true,research_simulated,0.86207,0.86244,0.86207,0.86244,0.86214,0.86212,0.86226,0.00017,0.000196,64.14,0.00037,0.00037,BLOCK_TRADE,BAD,0.82,0.1,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,london,SELL,2026-03-20T08:00:00.000Z,2026-03-20T08:05:00.000Z,2026-03-20T09:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.8615,0.8625,0.8565,2.35,0.03,-1.255,-0.06,-0.42,0.1,-0.81,-1,0.1,,false,NEUTRAL,-0.6,-8.1,true,research_simulated,0.86184,0.86189,0.8614,0.86145,0.86189,0.86202,0.86219,0.00024,0.000284,31.86,0.00039,0.00049,BLOCK_TRADE,BAD,0.82,0.1,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-03-20T09:00:00.000Z,2026-03-20T09:05:00.000Z,2026-03-20T10:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91023,0.91123,0.90523,2.406,0.03,-1.2606,-0.2,-0.25,0.28,-0.2,-0.97,0.28,,,NEUTRAL,-2,-2,true,research_simulated,0.91235,0.91236,0.91133,0.9115,0.91242,0.91248,0.91241,0.00042,0.000465,36.21,0.00085,0.00103,BLOCK_TRADE,BAD,0.82,0.28,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,off_session,BUY,2026-03-22T21:15:00.000Z,2026-03-22T21:20:00.000Z,2026-03-22T21:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.86589,0.86709,0.87089,2.35,0.03,0.945,0.4583,-0.025,0.8333,1.4833,-0.025,1.6417,,true,BUY,5.5,17.8,true,research_simulated,0.86551,0.86672,0.86548,0.8666,0.86659,0.86655,0.86563,0.00056,0.000646,52.47,0.00109,0.00124,ALLOW_TRADE,EXCELLENT,0.84,1.642,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,off_session,SELL,2026-03-22T21:30:00.000Z,2026-03-22T21:35:00.000Z,2026-03-22T21:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,183.84,183.655,183.34,2.94,0.03,1.536,-1.2703,-1.7946,1.8108,-1.2108,-1.8865,1.8108,true,true,SELL,-23.5,-22.4,true,research_simulated,183.821,183.852,183.505,183.627,183.91179,183.9553,183.76312,0.15383,0.000838,37.83,0.194,0.347,ALLOW_TRADE,EXCELLENT,0.84,1.811,signal_delivered_strong_follow_through,,high_volatility_but_recovered
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,off_session,SELL,2026-03-22T21:45:00.000Z,2026-03-22T21:50:00.000Z,2026-03-22T22:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.37264,1.37144,1.36764,2.522,0.03,0.9278,0.85,-0.0083,0.8833,1.1333,-0.0083,1.85,,true,BUY,10.2,13.6,true,research_simulated,1.37192,1.37205,1.37054,1.37054,1.37146,1.3716,1.37183,0.00099,0.000724,41.99,0.00138,0.00151,ALLOW_TRADE,EXCELLENT,0.84,1.85,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDUSD,off_session,BUY,2026-03-22T22:15:00.000Z,2026-03-22T22:20:00.000Z,2026-03-22T23:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.58305,0.58425,0.58805,2.254,0.03,0.9546,-0.1,-0.125,0.2833,0.1667,-0.2417,0.6,,,NEUTRAL,-1.2,2,true,research_simulated,0.58159,0.58305,0.58153,0.58265,0.58207,0.58256,0.58383,0.00084,0.001433,47.2,0.00106,0.00152,ALLOW_TRADE,GOOD,0.72,0.955,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,off_session,SELL,2026-03-22T23:00:00.000Z,2026-03-22T23:05:00.000Z,2026-03-22T23:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,159.119,158.999,158.619,1.922,0.03,0.9878,-2.1,-2.1,0.9083,-2.5333,-3.3417,0.9083,false,false,SELL,-25.2,-30.4,true,research_simulated,159.291,159.304,159.104,159.117,159.26599,159.25376,159.08367,0.12787,0.000804,44.86,0.174,0.2,ALLOW_TRADE,GOOD,0.72,0.988,signal_showed_positive_follow_through,,high_volatility_but_recovered
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,SELL,2026-03-23T00:30:00.000Z,2026-03-23T00:35:00.000Z,2026-03-23T01:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.95851,0.95731,0.95351,3.056,0.03,0.8744,-0.35,-0.625,0.1917,0.8917,-0.625,0.9333,,,SELL,-4.2,10.7,true,research_simulated,0.96103,0.96125,0.95895,0.95931,0.96076,0.96145,0.9637,0.00117,0.001219,34.18,0.00172,0.0023,ALLOW_TRADE,GOOD,0.72,0.933,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,asian,SELL,2026-03-23T03:30:00.000Z,2026-03-23T03:35:00.000Z,2026-03-23T03:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,184.112,183.992,183.612,2.94,0.03,0.886,0.05,-0.275,0.8833,0.65,-0.325,0.8833,,,NEUTRAL,0.6,7.8,true,research_simulated,184.22,184.226,184.006,184.036,184.16204,184.12895,183.98645,0.14288,0.000776,46.95,0.184,0.22,ALLOW_TRADE,GOOD,0.72,0.886,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,SELL,2026-03-23T06:00:00.000Z,2026-03-23T06:05:00.000Z,2026-03-23T06:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91081,0.90961,0.90581,2.406,0.03,0.9394,0.5417,-0.025,0.8333,1.0833,-0.025,1.2917,,true,BUY,6.5,13,true,research_simulated,0.9111,0.91119,0.9106,0.91061,0.91105,0.91102,0.91092,0.00029,0.000324,41.13,0.00049,0.00059,ALLOW_TRADE,EXCELLENT,0.84,1.292,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-03-23T06:45:00.000Z,2026-03-23T06:50:00.000Z,2026-03-23T06:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.15262,1.15382,1.15762,0.831,0.03,1.0969,0.325,-0.0583,0.9,0.7833,-0.225,1.1583,,true,BUY,3.9,9.4,true,research_simulated,1.1521,1.15313,1.15203,1.15302,1.15324,1.15401,1.15473,0.0007,0.000609,38.19,0.00092,0.0011,ALLOW_TRADE,EXCELLENT,0.84,1.158,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-03-23T07:15:00.000Z,2026-03-23T07:20:00.000Z,2026-03-23T07:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91064,0.91164,0.90564,2.406,0.03,-1.2606,-0.73,-0.77,0.04,-1.86,-1.89,0.04,,false,SELL,-7.3,-18.6,true,research_simulated,0.91059,0.91065,0.90981,0.90997,0.91063,0.91082,0.91085,0.00035,0.00038,31.31,0.00062,0.00084,BLOCK_TRADE,BAD,0.82,0.04,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,london,BUY,2026-03-23T08:00:00.000Z,2026-03-23T08:05:00.000Z,2026-03-23T08:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.95646,0.95546,0.96146,3.056,0.03,-1.3256,-1.69,-1.88,0.17,-2.28,-2.49,0.17,false,false,SELL,-16.9,-22.8,true,research_simulated,0.95456,0.95621,0.95456,0.95614,0.95539,0.95618,0.95863,0.00089,0.000932,45.05,0.00158,0.00165,BLOCK_TRADE,BAD,0.82,0.17,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,BUY,2026-03-23T08:45:00.000Z,2026-03-23T08:50:00.000Z,2026-03-23T10:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91151,0.91271,0.91651,2.406,0.03,0.9394,-0.2083,-0.3667,0.2583,0.0917,-0.3667,0.3917,,,SELL,-2.5,1.1,true,research_simulated,0.91078,0.91205,0.91072,0.91205,0.91084,0.91078,0.91081,0.00056,0.000612,64.05,0.00127,0.00133,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,london,SELL,2026-03-23T10:15:00.000Z,2026-03-23T10:20:00.000Z,2026-03-23T10:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.9615,0.9603,0.9565,3.056,0.03,0.8744,1.0917,-2.6417,5.0417,-0.2,-2.6417,5.0417,true,true,BUY,13.1,-2.4,true,research_simulated,0.95348,0.95348,0.9517,0.95188,0.95424,0.95529,0.9575,0.00106,0.001114,25.41,0.0016,0.00178,ALLOW_TRADE,EXCELLENT,0.84,5.042,signal_delivered_strong_follow_through,,high_volatility_but_recovered
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,BUY,2026-03-23T11:00:00.000Z,2026-03-23T11:05:00.000Z,2026-03-23T11:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91254,0.91374,0.91754,2.406,0.03,0.9394,0.3667,-0.05,0.5333,-0.1917,-0.6,0.5333,,,BUY,4.4,-2.3,true,research_simulated,0.91167,0.9145,0.91166,0.91331,0.91186,0.91143,0.91112,0.00073,0.000804,70.51,0.00164,0.00284,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,london,BUY,2026-03-23T11:15:00.000Z,2026-03-23T11:20:00.000Z,2026-03-23T11:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.37371,1.37491,1.37871,2.522,0.03,0.9278,-3.3,-3.6667,0.4833,-1.2167,-3.9333,0.4833,false,false,SELL,-39.6,-14.6,true,research_simulated,1.37205,1.37415,1.37061,1.37363,1.37399,1.37368,1.37291,0.00123,0.000892,51.32,0.00158,0.00354,BLOCK_TRADE,BAD,0.78,0.483,stop_like_adverse_move_happened_before_any_meaningful_follow_through,,high_volatility_but_recovered
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,off_session,SELL,2026-03-23T12:30:00.000Z,2026-03-23T12:35:00.000Z,2026-03-23T12:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.37192,1.37072,1.36692,2.522,0.03,0.9278,1.7583,-0.1167,2.275,3.4,-0.1167,4.1667,true,true,BUY,21.1,40.8,true,research_simulated,1.3736,1.37429,1.37146,1.3715,1.37314,1.37337,1.37291,0.00141,0.001027,39.66,0.0021,0.00283,ALLOW_TRADE,EXCELLENT,0.84,4.167,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,ny,SELL,2026-03-23T14:15:00.000Z,2026-03-23T14:20:00.000Z,2026-03-23T14:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.86433,0.86313,0.85933,2.35,0.03,0.945,0.1833,-0.125,1.1,0.0167,-0.275,1.1,true,true,BUY,2.2,0.2,true,research_simulated,0.86456,0.86458,0.86317,0.86332,0.8644,0.86501,0.86571,0.00074,0.000859,26.29,0.00124,0.00141,ALLOW_TRADE,EXCELLENT,0.84,1.1,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,ny,BUY,2026-03-23T15:45:00.000Z,2026-03-23T15:50:00.000Z,2026-03-23T15:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.8646,0.8658,0.8696,2.35,0.03,0.945,0.3667,-0.075,0.8917,0.05,-0.0833,0.8917,,,BUY,4.4,0.6,true,research_simulated,0.86462,0.8656,0.86449,0.86553,0.86461,0.8648,0.86545,0.00072,0.000837,56.06,0.00091,0.00111,ALLOW_TRADE,GOOD,0.72,0.945,signal_showed_positive_follow_through,,worked_or_neutral
